"","GEOID","year","quarter","N","N_calls_311","lat","lng","N_housing","V1","Estimate_Total","prop_rented","prop_male","prop_african_american","prop_under_poverty_level","prop_vacant_houses","prop_stable","racial_index","income_index","age_index","working_class","land","water"
"12",6075010200,2013,2,227,223,37.805687279973,-122.418956472153,1,14,4028,0.365495668912416,0.500744786494538,0.94811320754717,0.951340615690169,0.333974975938402,0.209781529294935,0.0563555114200596,2571.04025639429,639,0.318023833167825,515572,295388
"13",6075010200,2013,4,245,248,37.801889102275,-122.422435930287,1,14,4028,0.365495668912416,0.500744786494538,0.94811320754717,0.951340615690169,0.333974975938402,0.209781529294935,0.0563555114200596,2571.04025639429,639,0.318023833167825,515572,295388
"14",6075010200,2014,2,225,220,37.802827399792,-122.421860339951,1,15,4220,0.366686148451198,0.519905213270142,0.975829383886256,0.931990521327014,0.352308591466978,0.200473933649289,0.0208530805687204,2578.11132420615,669.22,0.319905213270142,515572,295388
"15",6075010200,2014,2,225,220,37.805374028406,-122.420883494412,1,15,4220,0.366686148451198,0.519905213270142,0.975829383886256,0.931990521327014,0.352308591466978,0.200473933649289,0.0208530805687204,2578.11132420615,669.22,0.319905213270142,515572,295388
"16",6075010200,2014,3,306,316,37.805192523473,-122.419315996829,1,15,4220,0.366686148451198,0.519905213270142,0.975829383886256,0.931990521327014,0.352308591466978,0.200473933649289,0.0208530805687204,2578.11132420615,669.22,0.319905213270142,515572,295388
"17",6075010200,2016,1,386,443,37.804962495276,-122.422166520081,1,17,4300,0.36960036960037,0.514418604651163,0.961162790697674,0.945348837209302,0.361746361746362,0.212790697674419,0.0204651162790698,2708.21897194448,605.33,0.34093023255814,515572,295388
"18",6075010200,2016,4,328,408,37.805034110688,-122.419876847318,1,17,4300,0.36960036960037,0.514418604651163,0.961162790697674,0.945348837209302,0.361746361746362,0.212790697674419,0.0204651162790698,2708.21897194448,605.33,0.34093023255814,515572,295388
"19",6075010200,2017,3,502,610,37.802599850235,-122.42339185312,1,18,4363,0.376044568245125,0.489800595920238,0.969287187714875,0.941553976621591,0.387650882079851,0.204904881961953,0.0229200091680037,2724.48242791177,625.46,0.303002521201008,515572,295388
"20",6075010300,2010,3,61,127,37.79952869526,-122.415274674277,1,20,4285,0.354191736863217,0.501750291715286,0.944457409568261,0.808401400233372,0.213598074608905,0.27561260210035,0.0254375729288215,1868.88322267605,648.9,0.415169194865811,268266,0
"21",6075010300,2010,4,51,123,37.799181113648,-122.414575102089,1,20,4285,0.354191736863217,0.501750291715286,0.944457409568261,0.808401400233372,0.213598074608905,0.27561260210035,0.0254375729288215,1868.88322267605,648.9,0.415169194865811,268266,0
"22",6075010300,2017,1,125,379,37.801216200884,-122.415862197139,1,27,4377,0.355315415165789,0.534384281471327,0.907470870459219,0.899702992917523,0.163849635171331,0.131825451222298,0.0274160383824537,2474.16662737173,598.57,0.35709389993146,268266,0
"23",6075010300,2017,2,138,374,37.802232479703,-122.415530485643,1,27,4377,0.355315415165789,0.534384281471327,0.907470870459219,0.899702992917523,0.163849635171331,0.131825451222298,0.0274160383824537,2474.16662737173,598.57,0.35709389993146,268266,0
"24",6075010400,2011,4,72,197,37.801771104724,-122.409778372017,1,30,4531,0.365718960932706,0.47539174575149,0.903774001324211,0.926726991834032,0.290857025976682,0.18958287353785,0.0167733392187155,2734.38192284838,828.2,0.429044361068197,335738,0
"25",6075010400,2014,3,128,300,37.80264720938,-122.410001245709,1,33,5265,0.343069113627489,0.532573599240266,0.911680911680912,0.909212028930339,0.162905115189379,0.194301994301994,0.0744539411206078,3040.55915910215,832.46,0.422032288698955,335738,0
"26",6075010500,2015,1,520,337,37.798301424107,-122.401697278648,1,43,2589,0.376226101413134,0.507918115102356,0.945152568559289,0.905755117806103,0.237073981712386,0.228659714175357,0.033603707995365,1485.63134727294,285.26,0.275782155272306,683666,494331
"27",6075010500,2015,4,382,450,37.799417012404,-122.400935593587,1,43,2589,0.376226101413134,0.507918115102356,0.945152568559289,0.905755117806103,0.237073981712386,0.228659714175357,0.033603707995365,1485.63134727294,285.26,0.275782155272306,683666,494331
"28",6075010600,2010,3,220,179,37.8002211277,-122.409471280703,1,47,3927,0.358524516419253,0.528393175451999,0.950598421186656,0.735421441303794,0.0651372019793072,0.162464985994398,0.0585688820982939,1307.44043841393,591.36,0.618792971734148,187222,0
"29",6075010600,2014,3,231,627,37.8002211277,-122.409471280703,1,51,3664,0.351089588377724,0.537936681222707,0.914301310043668,0.679312227074236,0.0596610169491525,0.120087336244541,0.0938864628820961,929.138310479123,527.99,0.650382096069869,187222,0
"30",6075010600,2017,3,185,762,37.800509557448,-122.40713498498,1,54,3505,0.35562435500516,0.558059914407989,0.962910128388017,0.752353780313837,0.0790505675954592,0.129243937232525,0.0296718972895863,1250.871895919,523.51,0.561198288159772,187222,0
"31",6075010700,2016,1,251,790,37.798612472641,-122.410115542345,1,62,5509,0.345118837163622,0.469232165547286,0.943909965510982,0.752042112906154,0.066522621619852,0.115628970775095,0.0437465964784897,1963.63553135504,661.29,0.656561989471773,183165,0
"32",6075010700,2017,4,232,1314,37.798091226418,-122.411318053352,1,63,5502,0.348610169491525,0.478189749182116,0.948382406397674,0.778807706288622,0.0946440677966102,0.0921483097055616,0.029625590694293,2169.40360468033,649.16,0.655034532897128,183165,0
"33",6075010800,2015,3,65,336,37.794557288711,-122.412758812766,1,70,5065,0.346819475424967,0.440868706811451,0.919052319842053,0.826653504442251,0.125990308437812,0.165646594274432,0.0337611056268509,2339.81633894629,735.35,0.412833168805528,226074,0
"34",6075010800,2016,3,75,340,37.796191575347,-122.413626641371,1,71,4514,0.352288984263233,0.435976960567124,0.905405405405405,0.818342933097031,0.159513590844063,0.154408506867523,0.037439078422685,2032.22488913014,599.49,0.360877270713336,226074,0
"35",6075010800,2017,1,54,464,37.795755995237,-122.413953734595,1,72,4927,0.34595125435229,0.469859955348082,0.88999391110209,0.876598335701238,0.225694134452281,0.184087680129897,0.0391719098843109,2624.07326498328,624.74,0.332859752384818,226074,0
"36",6075010800,2017,1,54,464,37.798533749842,-122.413399864074,1,72,4927,0.34595125435229,0.469859955348082,0.88999391110209,0.876598335701238,0.225694134452281,0.184087680129897,0.0391719098843109,2624.07326498328,624.74,0.332859752384818,226074,0
"37",6075010800,2017,4,86,362,37.794557288711,-122.412758812766,1,72,4927,0.34595125435229,0.469859955348082,0.88999391110209,0.876598335701238,0.225694134452281,0.184087680129897,0.0391719098843109,2624.07326498328,624.74,0.332859752384818,226074,0
"38",6075010900,2011,1,100,168,37.799892994627,-122.419639802962,1,75,4564,0.352386136817275,0.470420683610868,0.949605609114812,0.914548641542507,0.180547994919252,0.237510955302366,0.0177475898334794,2675.6920600099,720.89,0.326248904469763,249763,0
"39",6075010900,2013,4,118,224,37.798831575094,-122.419283182035,1,77,4571,0.343289051763628,0.42616495296434,0.956683439072413,0.898490483482827,0.180852038479157,0.191205425508641,0.0223145919929993,2575.99000386259,782.3,0.269525267993874,249763,0
"40",6075010900,2014,2,134,231,37.798831575094,-122.419283182035,1,78,4740,0.341374331096577,0.419831223628692,0.944092827004219,0.89662447257384,0.146606642317166,0.166244725738397,0.0221518987341772,2658.72149726142,850.36,0.287130801687764,249763,0
"41",6075010900,2014,4,133,288,37.799172827555,-122.421442997234,1,78,4740,0.341374331096577,0.419831223628692,0.944092827004219,0.89662447257384,0.146606642317166,0.166244725738397,0.0221518987341772,2658.72149726142,850.36,0.287130801687764,249763,0
"42",6075011000,2010,2,100,166,37.79530193862,-122.417553824569,1,83,5718,0.337026202775876,0.497201818817768,0.942987058412032,0.832633788037775,0.0487956681396652,0.228926197971319,0.0353270374256733,2689.83419563363,915.14,0.553515215110178,239937,0
"43",6075011000,2011,2,118,218,37.796103372075,-122.417379630507,1,84,5551,0.339148413775279,0.507836425869213,0.921455593586741,0.824896415060349,0.0532402920462622,0.207890470185552,0.054404611781661,2550.53415973988,926.62,0.564222662583318,239937,0
"44",6075011000,2012,3,114,268,37.794576758949,-122.419571017195,1,85,5256,0.335844229675952,0.47355403348554,0.928272450532725,0.86320395738204,0.079874928936896,0.201103500761035,0.0410958904109589,2699.73369057024,875.5,0.53824200913242,239937,0
"45",6075011000,2012,4,116,244,37.794576758949,-122.419571017195,1,85,5256,0.335844229675952,0.47355403348554,0.928272450532725,0.86320395738204,0.079874928936896,0.201103500761035,0.0410958904109589,2699.73369057024,875.5,0.53824200913242,239937,0
"46",6075011000,2013,2,162,229,37.79480873418,-122.421188643336,1,86,5621,0.336719011025727,0.500088952143747,0.908913004803416,0.873510051592243,0.0860674908118944,0.212239814979541,0.0524817648105319,2969.14137420231,1022.41,0.504180750756093,239937,0
"47",6075011000,2014,4,126,525,37.792629206287,-122.42210618367,1,87,5303,0.33985401459854,0.493305676032434,0.940976805581746,0.942862530643032,0.112992700729927,0.234772770130115,0.0484631340750519,3321.28055123321,1170.83,0.436733924193853,239937,0
"48",6075011000,2014,4,126,525,37.794662278015,-122.422338874945,1,87,5303,0.33985401459854,0.493305676032434,0.940976805581746,0.942862530643032,0.112992700729927,0.234772770130115,0.0484631340750519,3321.28055123321,1170.83,0.436733924193853,239937,0
"49",6075011000,2014,4,126,525,37.792512492127,-122.422364655213,1,87,5303,0.33985401459854,0.493305676032434,0.940976805581746,0.942862530643032,0.112992700729927,0.234772770130115,0.0484631340750519,3321.28055123321,1170.83,0.436733924193853,239937,0
"50",6075011000,2015,2,149,453,37.794926252398,-122.419186157872,1,88,5085,0.344779147807086,0.454080629301868,0.930383480825959,0.946312684365782,0.138442328702981,0.237758112094395,0.0501474926253687,3209.55767980574,1154.5,0.388987217305801,239937,0
"51",6075011000,2017,4,104,1045,37.792783677227,-122.419776708223,1,90,4989,0.351776171015404,0.44798556825015,0.943275205451994,0.949889757466426,0.135963533480038,0.17638805371818,0.040689516937262,3174.20234074641,1068.56,0.345961114451794,239937,0
"52",6075011000,2017,4,104,1045,37.792916201956,-122.42242705113,1,90,4989,0.351776171015404,0.44798556825015,0.943275205451994,0.949889757466426,0.135963533480038,0.17638805371818,0.040689516937262,3174.20234074641,1068.56,0.345961114451794,239937,0
"53",6075011000,2017,4,104,1045,37.792718463233,-122.420618146284,1,90,4989,0.351776171015404,0.44798556825015,0.943275205451994,0.949889757466426,0.135963533480038,0.17638805371818,0.040689516937262,3174.20234074641,1068.56,0.345961114451794,239937,0
"54",6075011000,2017,4,104,1045,37.795894991075,-122.418754722066,1,90,4989,0.351776171015404,0.44798556825015,0.943275205451994,0.949889757466426,0.135963533480038,0.17638805371818,0.040689516937262,3174.20234074641,1068.56,0.345961114451794,239937,0
"55",6075011100,2010,2,324,282,37.792820704483,-122.416406765586,1,92,4887,0.352083499322763,0.478821362799263,0.931450787804379,0.864703371745625,0.0987969086128595,0.195211786372007,0.0534069981583794,2416.89097809562,733.79,0.556578678125639,246649,0
"56",6075011100,2013,1,302,383,37.789471277737,-122.419697788401,1,95,5286,0.346485819975339,0.462731744230042,0.834846765039728,0.883854866577078,0.09951403496047,0.160991297767688,0.16326144532728,2827.720017965,876.71,0.505675368898978,246649,0
"57",6075011100,2014,2,294,487,37.791271511566,-122.418850576853,1,96,5078,0.346549988383799,0.528554549035053,0.9021268215833,0.889419252187749,0.123906141098118,0.212485230405672,0.118353682552186,2769.03015512652,897.93,0.481094919259551,246649,0
"58",6075011100,2015,3,326,723,37.7913170688,-122.420284097129,1,97,4940,0.348615240181505,0.531983805668016,0.910323886639676,0.889069154329751,0.120168987638867,0.196963562753036,0.123886639676113,2713.16871941278,883.34,0.433805668016194,246649,0
"59",6075011100,2015,4,324,781,37.7913170688,-122.420284097129,1,97,4940,0.348615240181505,0.531983805668016,0.910323886639676,0.889069154329751,0.120168987638867,0.196963562753036,0.123886639676113,2713.16871941278,883.34,0.433805668016194,246649,0
"60",6075011100,2016,2,369,918,37.790365058843,-122.416899761492,1,98,5081,0.34617067833698,0.509545365085613,0.929147805550089,0.904733727810651,0.0857768052516411,0.197795709506003,0.0881716197598898,2901.96622998959,889.13,0.408777799645739,246649,0
"61",6075011100,2016,2,369,918,37.79247080915,-122.418788143113,1,98,5081,0.34617067833698,0.509545365085613,0.929147805550089,0.904733727810651,0.0857768052516411,0.197795709506003,0.0881716197598898,2901.96622998959,889.13,0.408777799645739,246649,0
"62",6075011100,2017,4,323,1012,37.789315137245,-122.420925031248,1,99,4844,0.34902082204505,0.528075970272502,0.936003303055326,0.89904840711626,0.0973759578914777,0.180016515276631,0.0875309661436829,2728.0179618177,832.27,0.366226259289843,246649,0
"63",6075011200,2011,1,62,131,37.792785097644,-122.415779558722,1,102,3333,0.400622378568529,0.455145514551455,0.95979597959796,0.868886888688869,0.300906507915032,0.174017401740174,0.0312031203120312,1738.77557493772,425.25,0.464446444644464,177414,0
"64",6075011200,2011,4,56,142,37.79309204894,-122.41048331253,1,102,3333,0.400622378568529,0.455145514551455,0.95979597959796,0.868886888688869,0.300906507915032,0.174017401740174,0.0312031203120312,1738.77557493772,425.25,0.464446444644464,177414,0
"65",6075011200,2012,1,57,150,37.792785097644,-122.415779558722,2,103,3170,0.404522613065327,0.452996845425867,0.96403785488959,0.866246056782334,0.288107202680067,0.159621451104101,0.0290220820189274,1641.90194591516,428.21,0.411356466876972,177414,0
"66",6075011200,2013,4,71,191,37.793047985099,-122.413397628789,1,104,2932,0.407857672349889,0.473055934515689,0.95225102319236,0.851978171896317,0.275759822090437,0.137448840381992,0.0399045020463847,1459.46839636903,418.49,0.389836289222374,177414,0
"67",6075011200,2014,1,73,189,37.79309204894,-122.41048331253,1,105,3078,0.394437238795215,0.526640675763483,0.939246263807667,0.860948667966212,0.280155642023346,0.130929174788824,0.0510071474983756,1571.19126779651,456.27,0.44769330734243,177414,0
"68",6075011200,2014,1,73,189,37.793047985099,-122.413397628789,1,105,3078,0.394437238795215,0.526640675763483,0.939246263807667,0.860948667966212,0.280155642023346,0.130929174788824,0.0510071474983756,1571.19126779651,456.27,0.44769330734243,177414,0
"69",6075011200,2014,1,73,189,37.792935259457,-122.412202834183,1,105,3078,0.394437238795215,0.526640675763483,0.939246263807667,0.860948667966212,0.280155642023346,0.130929174788824,0.0510071474983756,1571.19126779651,456.27,0.44769330734243,177414,0
"70",6075011200,2016,1,83,316,37.794203187581,-122.410654900671,1,107,3335,0.371763423276097,0.456971514242879,0.960419790104947,0.88455772113943,0.279367675115835,0.177511244377811,0.0359820089955022,1813.72889374349,459.19,0.390104947526237,177414,0
"71",6075011200,2017,3,88,423,37.793778733928,-122.413318020243,1,108,3378,0.372254808348111,0.45263469508585,0.951746595618709,0.898164594434577,0.292456690765243,0.156305506216696,0.0458851391355832,1902.11724139181,468.9,0.373001776198934,177414,0
"72",6075011300,2014,2,84,184,37.794059700318,-122.409371241645,1,114,3058,0.341445427728614,0.506867233485939,0.989208633093525,0.777814460217894,0.0848082595870207,0.0987573577501635,0.0317200784826684,1190.06071273696,348.17,0.622302158273381,102297,0
"73",6075011300,2014,3,92,227,37.796112515924,-122.409309135192,1,114,3058,0.341445427728614,0.506867233485939,0.989208633093525,0.777814460217894,0.0848082595870207,0.0987573577501635,0.0317200784826684,1190.06071273696,348.17,0.622302158273381,102297,0
"74",6075011300,2016,2,84,868,37.795975409912,-122.409281675602,1,116,3061,0.342184671092336,0.466514211042143,0.987912446912774,0.799802110817942,0.0741098370549185,0.113034955896766,0.0215615811826201,1285.52012819714,316.76,0.611238157464881,102297,0
"75",6075011700,2010,1,678,256,37.788127893955,-122.404312340508,1,121,1444,0.394328754984493,0.539473684210526,0.941828254847645,0.702216066481994,0.0341160832964112,0.11218836565097,0.143351800554017,412.950360212944,277.8,0.725069252077562,556044,0
"76",6075011700,2011,2,808,506,37.791335264749,-122.403933908563,1,122,1422,0.391510552525492,0.568213783403657,0.961322081575246,0.734158776402039,0.0360445814560114,0.164556962025316,0.125175808720113,454.66966030295,302.64,0.725738396624473,556044,0
"77",6075011700,2014,3,1018,853,37.790547208857,-122.403618312099,1,125,1547,0.381351981351981,0.557853910795087,0.881060116354234,0.80066889632107,0.0675990675990676,0.187459599224305,0.142210730446025,635.688996286706,358.31,0.665158371040724,556044,0
"78",6075011700,2016,3,964,1582,37.790598887793,-122.406933778281,1,127,1716,0.367000613371499,0.574009324009324,0.828671328671329,0.803249097472924,0.0363933755878144,0.175990675990676,0.145104895104895,712.76363543604,331.94,0.573426573426573,556044,0
"79",6075011800,2012,3,36,89,37.793714477719,-122.404837340938,1,132,1635,0.340749896992171,0.52782874617737,0.963302752293578,0.692966360856269,0.00700453234445818,0.149235474006116,0.0226299694189602,446.184378928712,202.37,0.719877675840979,56564,0
"80",6075011800,2013,2,47,125,37.793714477719,-122.404837340938,1,133,1808,0.338043882484195,0.488938053097345,0.95353982300885,0.633849557522124,0.00446262551134251,0.1875,0.0265486725663717,342.239682094289,213.43,0.704092920353982,56564,0
"81",6075011800,2016,4,93,963,37.793843828845,-122.40501554344,1,136,1562,0.342138900724329,0.517925736235595,0.939180537772087,0.664532650448143,0.00213037920749893,0.119078104993598,0.030729833546735,363.452885529885,181.68,0.69078104993598,56564,0
"82",6075011902,2012,3,65,113,37.7916104784,-122.411038745283,1,149,2844,0.357948474415291,0.566104078762307,0.798523206751055,0.838255977496484,0.0332423127151846,0.172995780590717,0.090014064697609,1360.47344700292,549.7,0.540084388185654,93053,0
"83",6075011902,2013,1,66,113,37.7916104784,-122.411038745283,1,150,2723,0.354400100717613,0.564083731178847,0.822622107969152,0.791406536907822,0.0400352511645474,0.176643408005876,0.110172603745869,1122.17846174305,548.38,0.550863018729343,93053,0
"84",6075012000,2013,2,313,298,37.78800043356,-122.416575798288,2,159,3723,0.345941975762027,0.542304593070105,0.922643029814666,0.767706919945726,0.0135879544619905,0.295192049422509,0.10744023636852,1395.12167928106,806.39,0.513564329841526,124978,0
"85",6075012000,2013,3,317,362,37.78735866997,-122.421202798074,1,159,3723,0.345941975762027,0.542304593070105,0.922643029814666,0.767706919945726,0.0135879544619905,0.295192049422509,0.10744023636852,1395.12167928106,806.39,0.513564329841526,124978,0
"86",6075012000,2014,2,295,344,37.788242802074,-122.418071064144,1,160,3563,0.345942294702306,0.571147909065394,0.9129946674151,0.80328798185941,0.0169834989867799,0.308728599494808,0.130227336514173,1513.20851173921,699.5,0.549536907100758,124978,0
"87",6075012000,2014,3,365,378,37.78875505835,-122.417612453679,1,160,3563,0.345942294702306,0.571147909065394,0.9129946674151,0.80328798185941,0.0169834989867799,0.308728599494808,0.130227336514173,1513.20851173921,699.5,0.549536907100758,124978,0
"88",6075012000,2015,3,284,520,37.788583518773,-122.416605058926,1,161,3776,0.344892982931455,0.577065677966102,0.935116525423729,0.78125,0.0117402691230922,0.24364406779661,0.0754766949152542,1489.16688117887,862.25,0.578654661016949,124978,0
"89",6075012000,2015,4,317,515,37.787973536695,-122.416241710578,1,161,3776,0.344892982931455,0.577065677966102,0.935116525423729,0.78125,0.0117402691230922,0.24364406779661,0.0754766949152542,1489.16688117887,862.25,0.578654661016949,124978,0
"90",6075012000,2016,4,292,703,37.78891163649,-122.415556975325,1,162,3962,0.3459259895252,0.579252902574457,0.898788490661282,0.790531941969967,0.0113333905726797,0.265522463402322,0.120898536092882,1614.32478144889,818.03,0.562594649167087,124978,0
"91",6075012100,2010,4,179,134,37.789197982776,-122.412245366091,1,165,3046,0.360741548527808,0.510177281680893,0.903808273145108,0.772488509520683,0.0250817884405671,0.292186474064347,0.0252790544977019,1173.79725676967,640.1,0.655942219304005,123393,0
"92",6075012100,2016,3,149,489,37.788805800119,-122.414217069276,1,171,3908,0.344831234789969,0.480808597748209,0.795291709314227,0.839231238560098,0.0385144429160935,0.334186284544524,0.0982599795291709,1572.60548135888,1021.03,0.559877175025589,123393,0
"93",6075012100,2016,3,149,489,37.787830727491,-122.414342730191,1,171,3908,0.344831234789969,0.480808597748209,0.795291709314227,0.839231238560098,0.0385144429160935,0.334186284544524,0.0982599795291709,1572.60548135888,1021.03,0.559877175025589,123393,0
"94",6075012201,2012,2,319,271,37.785245214087,-122.415133797184,1,176,4469,0.347229927875089,0.563437010516894,0.815394942940255,0.714253748042068,0.0521518586034715,0.247706422018349,0.144327590064891,1354.10948597224,847.58,0.679346609979861,92046,0
"95",6075012201,2013,2,271,455,37.787029629661,-122.41706068231,1,177,4514,0.346246596654998,0.574435090828534,0.780239255649092,0.723526805494019,0.0451186308829249,0.188524590163934,0.23726185201595,1426.94148443445,801.63,0.646654851572884,92046,0
"96",6075012201,2014,2,303,545,37.787021871911,-122.416184364124,1,178,4576,0.347754491017964,0.625437062937063,0.784746503496504,0.769012237762238,0.0294910179640719,0.229458041958042,0.242788461538462,1740.89689528128,889.83,0.685314685314685,92046,0
"97",6075012201,2015,2,297,484,37.784572250893,-122.417549743427,1,179,4845,0.338707396407863,0.634674922600619,0.759958720330237,0.763880288957688,0.0207891387356809,0.246026831785346,0.253044375644995,1808.072039494,920.23,0.628070175438596,92046,0
"98",6075012201,2017,1,172,547,37.784969838054,-122.416463529431,1,181,4710,0.344061192091211,0.653290870488323,0.700849256900212,0.857537154989384,0.0238129600230914,0.221656050955414,0.342250530785563,2381.53563903629,922.41,0.509766454352442,92046,0
"99",6075012202,2016,3,363,603,37.786027590363,-122.420811712423,1,188,3271,0.344103773584906,0.680220116172424,0.724854784469581,0.683583002140018,0.0216981132075472,0.247019260165087,0.244573524915928,849.235244205044,662.84,0.722409049220422,92784,0
"100",6075012202,2016,3,363,603,37.786039356015,-122.420717711303,1,188,3271,0.344103773584906,0.680220116172424,0.724854784469581,0.683583002140018,0.0216981132075472,0.247019260165087,0.244573524915928,849.235244205044,662.84,0.722409049220422,92784,0
"101",6075012202,2017,1,428,487,37.786606215758,-122.419653274234,1,189,3443,0.339146397430014,0.67673540516991,0.742085390647691,0.693290734824281,0.0185865075722809,0.277374382805693,0.268080162648853,941.159125759295,685.34,0.665988963113564,92784,0
"102",6075012202,2017,2,345,528,37.786680267408,-122.419061596497,1,189,3443,0.339146397430014,0.67673540516991,0.742085390647691,0.693290734824281,0.0185865075722809,0.277374382805693,0.268080162648853,941.159125759295,685.34,0.665988963113564,92784,0
"103",6075012301,2013,2,402,370,37.784985788049,-122.414147851669,1,194,1804,0.388033589923023,0.641352549889135,0.821507760532151,0.549334811529933,0.0181945416375087,0.193458980044346,0.259977827050998,125.865007051205,265.21,0.805986696230599,92147,0
"104",6075012301,2015,2,405,310,37.78674783096,-122.41082963962,1,196,1996,0.370165745856354,0.600701402805611,0.722444889779559,0.572645290581162,0.018849528761781,0.146292585170341,0.172344689378758,205.060966544099,212.92,0.776052104208417,92147,0
"105",6075012301,2016,4,314,467,37.78674783096,-122.41082963962,1,197,2189,0.36568714752152,0.554134307903152,0.669712197350388,0.589767016902695,0.0154348471356486,0.139333028780265,0.190954773869347,277.892965006313,227.25,0.754682503426222,92147,0
"106",6075012302,2015,2,248,330,37.787269699346,-122.410389008049,1,204,2468,0.372599896211728,0.572528363047002,0.859400324149109,0.73094355170993,0.00233523611831863,0.292949756888169,0.153565640194489,792.66670171012,588.44,0.519854132901134,92648,0
"107",6075012401,2012,4,587,431,37.7821044261,-122.41428603405,1,210,4081,0.367848283588061,0.640039206076942,0.557706444498897,0.784816366773478,0.00768184364247419,0.21587846116148,0.322960058809115,1634.12377132211,623.56,0.71379563832394,91969,0
"108",6075012401,2012,4,587,431,37.781832319919,-122.416439138415,1,210,4081,0.367848283588061,0.640039206076942,0.557706444498897,0.784816366773478,0.00768184364247419,0.21587846116148,0.322960058809115,1634.12377132211,623.56,0.71379563832394,91969,0
"109",6075012402,2014,4,958,1155,37.777148324406,-122.417454847112,1,220,3393,0.358569153497489,0.563218390804598,0.915119363395225,0.708346972176759,0.0999632488055862,0.30887120542293,0.10403772472738,900.146932450475,618.87,0.554376657824934,359016,0
"110",6075012402,2015,2,977,1253,37.77672605636,-122.419190539396,1,221,3600,0.347304032623471,0.553333333333333,0.8625,0.739817629179331,0.0885817852288174,0.262222222222222,0.153611111111111,1115.81450071237,676.39,0.571666666666667,359016,0
"111",6075012402,2016,2,1095,1472,37.777734609132,-122.418417055494,1,222,3668,0.350914057575121,0.561886586695747,0.795528898582334,0.712674384090235,0.0548434545072494,0.195474372955289,0.141494002181025,1013.28401744032,641.82,0.590239912758997,359016,0
"112",6075012402,2016,3,956,1176,37.77672605636,-122.419190539396,1,222,3668,0.350914057575121,0.561886586695747,0.795528898582334,0.712674384090235,0.0548434545072494,0.195474372955289,0.141494002181025,1013.28401744032,641.82,0.590239912758997,359016,0
"113",6075012402,2017,2,1045,1661,37.783510964349,-122.418093475048,1,223,4000,0.345909564887667,0.5475,0.789,0.743034893156613,0.0430372547160868,0.158,0.14225,1270.67088579223,692.32,0.51225,359016,0
